#OTUID	taxonomy	USEARCH	SINTAX	UTAX
839	KF251289;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Caryophylloseptoria,s:Caryophylloseptoria lychnidis	KF251289;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Caryophylloseptoria,s:Caryophylloseptoria lychnidis (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae
840	UTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KC339235;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (95.3)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
841	AJ276056;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium,s:Penicillium glabrum	AJ276056;tax=k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium,s:Penicillium glabrum (100.0)	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae
843	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (92.7)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
845	KF636767;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Pyrenochaeta	KF636767;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Pyrenochaeta (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
846	SINTAX;k:Fungi,p:Ascomycota	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (91.4)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota
847	EU142874;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium	EU142874;tax=k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium (98.6)	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium	k:Fungi,p:Ascomycota,c:Eurotiomycetes
850	GU721875;k:Fungi,p:Ascomycota,c:Dothideomycetes	GU721875;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
853	SINTAX;k:Fungi	HQ219382;tax=k:Fungi (89.5)	k:Fungi	k:Fungi
854	SINTAX;k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae	JF974107;tax=k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae,g:Piromyces (90.0)	k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae	k:Fungi
863	FR682366;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium	FR682366;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium (97.6)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes
864	KX776634;k:Fungi	KX776634;tax=k:Fungi (97.6)		k:Plantae
865	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (89.9)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
866	JX042827;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae,g:Coniochaeta	JX042827;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae,g:Coniochaeta (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae,g:Coniochaeta	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae,g:Coniochaeta
867	SINTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	KF192054;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus (94.0)	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	k:Fungi,p:Basidiomycota,c:Tremellomycetes
871	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (92.8)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
876	SINTAX;k:Fungi	* (*)	k:Fungi	k:Fungi
881	SINTAX;k:Fungi,p:Ascomycota,c:Leotiomycetes	JN655647;tax=k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales (92.7)	k:Fungi,p:Ascomycota,c:Leotiomycetes	k:Fungi,p:Ascomycota
882	SINTAX;k:Fungi,p:Ascomycota	JX043172;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae (87.3)	k:Fungi,p:Ascomycota	k:Fungi
884	KR014366;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KR014366;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes
885	AF178399;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	AF178399;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium (99.3)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
886	JF424355;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales	JF424355;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales (99.7)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales
888	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (89.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi
893	SINTAX;k:Fungi	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (88.5)	k:Fungi	k:Fungi
894	UTAX;*	* (*)		*
898	UTAX;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma,s:Ganoderma australe	AF255183;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma (100.0)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma,s:Ganoderma australe
902	UTAX;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales	KP897472;tax=k:Fungi (88.9)	k:Fungi	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
904	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae	KC461507;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae,g:Lophotrichus,s:Lophotrichus fimeti (94.2)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae	k:Fungi,p:Ascomycota
909	SINTAX;k:Fungi	* (*)	k:Fungi	k:Fungi
910	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (93.1)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
911	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes	AJ279490;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Cylindrocarpon (85.1)	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes
912	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia	KF128767;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (93.1)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia	k:Fungi,p:Ascomycota,c:Dothideomycetes
914	SINTAX;k:Fungi	* (*)	k:Fungi	*
917	DQ923539;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Valsaceae,g:Valsa,s:Valsa fabianae	DQ923539;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Valsaceae,g:Valsa,s:Valsa fabianae (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Valsaceae,g:Valsa,s:Valsa fabianae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Valsaceae
918	AY999136;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Cercophora,s:Cercophora coprophila	AY999136;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Cercophora,s:Cercophora coprophila (97.9)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Cercophora	k:Fungi,p:Ascomycota,c:Sordariomycetes
920	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KF128767;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (94.5)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes
924	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	FJ172238;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Leptosphaeria (92.4)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi
925	SINTAX;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Shanorella	AJ271430;tax=k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Shanorella (96.6)	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Shanorella	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales
927	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	KP101184;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia terricola (91.3)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
930	GU586848;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Chloridium	GU586848;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Chloridium (99.3)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Chloridium	k:Fungi,p:Ascomycota
931	GU237901;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Stagonosporopsis,s:Stagonosporopsis oculi-hominis	GU237901;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Stagonosporopsis,s:Stagonosporopsis oculi-hominis (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
932	FJ571431;k:Fungi,p:Ascomycota	FJ571431;tax=k:Fungi,p:Ascomycota (100.0)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota
934	SINTAX;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus immersus	AJ271628;tax=k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus immersus (96.9)	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus immersus	k:Fungi,p:Ascomycota,c:Pezizomycetes
935	HQ847035;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis filamentifera	HQ847035;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis filamentifera (99.3)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis filamentifera	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis filamentifera
937	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	GU910952;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (91.8)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes
941	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	UDB020677;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (96.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes
942	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (82.6)	k:Fungi,p:Ascomycota	k:Fungi
945	SINTAX;k:Fungi	JX898604;tax=k:Fungi (79.1)	k:Fungi	*
948	JF432992;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Cladorrhinum	JF432992;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Cladorrhinum (99.7)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Cladorrhinum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae
950	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata	EF197081;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata (94.5)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata	k:Fungi,p:Ascomycota,c:Sordariomycetes
951	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (84.0)	k:Fungi,p:Ascomycota	k:Fungi
952	AJ496633;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Sigarispora,s:Sigarispora arundinis	AJ496633;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Sigarispora,s:Sigarispora arundinis (99.3)	k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
954	AY970145;k:Fungi,p:Basidiomycota,c:Tremellomycetes	AY970145;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes (97.6)	k:Fungi,p:Basidiomycota,c:Tremellomycetes	k:Fungi,p:Basidiomycota,c:Tremellomycetes
956	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	KP101184;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia terricola (92.2)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
957	SINTAX;k:Fungi	* (*)	k:Fungi	*
959	KM519376;k:Fungi,p:Ascomycota,c:Dothideomycetes	KM519376;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (99.3)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes
960	UTAX;*	* (*)		*
961	SINTAX;k:Fungi	* (*)	k:Fungi	*
962	LT602885;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Ustilentylomataceae,g:Microbotryozyma	LT602885;tax=k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Ustilentylomataceae,g:Microbotryozyma (99.6)	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Ustilentylomataceae,g:Microbotryozyma	k:Fungi,p:Basidiomycota,c:Microbotryomycetes
963	KJ572140;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Ascochyta	KJ572140;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Ascochyta (97.9)	k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
964	SINTAX;k:Fungi	KR093900;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (85.1)	k:Fungi	k:Fungi
966	SINTAX;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae	JF747125;tax=k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Exophiala,s:Exophiala opportunistica (96.9)	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae
969	SINTAX;k:Fungi	* (*)	k:Fungi	k:Fungi
970	AY587918;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Lasiosphaeria,s:Lasiosphaeria lanuginosa	AY587918;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Lasiosphaeria,s:Lasiosphaeria lanuginosa (99.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Lasiosphaeria	k:Fungi,p:Ascomycota,c:Sordariomycetes
972	SINTAX;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes	EU002877;tax=k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora (95.9)	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes
973	SINTAX;k:Fungi	* (*)	k:Fungi	*
975	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KF128767;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (92.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota
978	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	LT547779;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Botryosphaeriaceae (84.3)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi
981	EU035449;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Venturiaceae,g:Venturia,s:Venturia atriseda	EU035449;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Venturiaceae,g:Venturia,s:Venturia atriseda (99.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Venturiaceae,g:Venturia	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Venturiaceae
983	UTAX;k:Protista,p:Cercozoa	JX135056;tax=k:Fungi (87.5)	k:Fungi	k:Protista,p:Cercozoa
988	AY239214;k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Taphrinaceae,g:Taphrina,s:Taphrina inositophila	AY239214;tax=k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Taphrinaceae,g:Taphrina,s:Taphrina inositophila (100.0)	k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Taphrinaceae,g:Taphrina,s:Taphrina inositophila	k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Taphrinaceae,g:Taphrina
990	EU280138;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma,s:Trichoderma samuelsii	EU280138;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma,s:Trichoderma samuelsii (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma
991	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	JX076984;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia polymorpha (91.6)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
993	EU164801;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Ramularia,s:Ramularia coccinea	EU164801;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Ramularia,s:Ramularia coccinea (98.6)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
994	UTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	KM104077;tax=k:Fungi (96.5)	k:Fungi	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
995	UTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	AF284133;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma (95.2)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Dothideomycetes
996	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes	DQ914739;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,f:Plectosphaerellaceae,g:Verticillium (93.7)	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota
997	EU925387;k:Fungi,p:Ascomycota,g:Myriodontium,s:Myriodontium keratinophilum	EU925387;tax=k:Fungi,p:Ascomycota,g:Myriodontium,s:Myriodontium keratinophilum (99.7)	k:Fungi,p:Ascomycota,g:Myriodontium,s:Myriodontium keratinophilum	k:Fungi,p:Ascomycota,g:Myriodontium
998	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (92.5)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
999	AF345821;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Coprinus,s:Coprinus sterquilinus	AF345821;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Coprinus,s:Coprinus sterquilinus (100.0)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Coprinus,s:Coprinus sterquilinus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Coprinus,s:Coprinus sterquilinus
1003	JX968250;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Bolbitius,s:Bolbitius elegans	JX968250;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Bolbitius,s:Bolbitius elegans (99.7)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Bolbitius	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Bolbitius
1004	UTAX;*	* (*)		*
1009	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae	AY004801;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Drechslera,s:Drechslera poae (91.2)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes
1010	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae	EU437434;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae (94.5)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae	k:Fungi,p:Ascomycota
1013	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	EU516831;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (94.4)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes
1016	HQ671306;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Parmeliaceae,g:Usnea	HQ671306;tax=k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Parmeliaceae,g:Usnea (99.3)	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Parmeliaceae,g:Usnea	k:Fungi,p:Ascomycota,c:Lecanoromycetes
1017	SINTAX;k:Fungi,p:Ascomycota	GU910952;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (85.4)	k:Fungi,p:Ascomycota	k:Fungi
1024	KT268710;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Herpotrichia	KT268710;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Herpotrichia (98.7)	k:Fungi,p:Ascomycota	k:Fungi
1025	UDB001580;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Hypholoma,s:Hypholoma fasciculare	UDB001580;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Hypholoma,s:Hypholoma fasciculare (100.0)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Hypholoma,s:Hypholoma fasciculare	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Hypholoma
